date,ticker,close,volume
2025-07-30,LQD,128.07,7150095
2025-07-30,GLD,276.18,6368224
2025-07-30,VNQ,134.33,2782566
2025-07-31,SPY,604.36,62928476
2025-07-31,QQQ,613.68,100714639
2025-07-31,IWM,215.13,60796012
2025-07-31,EFA,137.09,8708724
2025-07-31,TLT,90.74,11735751
2025-07-31,LQD,127.88,40697935
2025-07-31,GLD,275.34,9525117
2025-07-31,VNQ,133.48,2501124
2025-08-01,SPY,600.76,121519533
2025-08-01,QQQ,610.21,24873797
2025-08-01,IWM,211.72,37012522
2025-08-01,EFA,135.69,11994290
2025-08-01,TLT,91.65,21333030
2025-08-01,LQD,127.52,23944109
2025-08-01,GLD,276.32,8250772
2025-08-01,VNQ,133.74,8447384
2025-08-04,SPY,590.9,107800807
2025-08-04,QQQ,600.63,54511398
2025-08-04,IWM,207.89,38940380
2025-08-04,EFA,135.17,27094854
2025-08-04,TLT,92.76,9031957
2025-08-04,LQD,127.55,16234987
2025-08-04,GLD,274.29,13611219
2025-08-04,VNQ,130.98,6521781
2025-08-05,SPY,593.13,73502288
2025-08-05,QQQ,604.07,73443672
2025-08-05,IWM,208.64,21367861
2025-08-05,EFA,136.63,16484261
2025-08-05,TLT,92.51,15469764
2025-08-05,LQD,127.62,18454524
2025-08-05,GLD,277.08,7274426
2025-08-05,VNQ,133.06,11567188
2025-08-06,SPY,590.55,60654047
2025-08-06,QQQ,599.12,67066590
2025-08-06,IWM,210.04,35185420
2025-08-06,EFA,136.36,14963686
2025-08-06,TLT,91.68,12832901
2025-08-06,LQD,127.66,17547719
2025-08-06,GLD,276.82,10753158
2025-08-06,VNQ,133.38,2267764
2025-08-07,SPY,591.59,91231387
2025-08-07,QQQ,606.24,31265546
2025-08-07,IWM,209.04,37738780
2025-08-07,EFA,136.03,21565197
2025-08-07,TLT,89.77,15077115
2025-08-07,LQD,127.45,16281325
2025-08-07,GLD,271.27,4566247
2025-08-07,VNQ,130.76,2593539
2025-08-08,SPY,596.27,116180233
2025-08-08,QQQ,610.02,56759698
2025-08-08,IWM,215.38,33923979
2025-08-08,EFA,136.56,31189185
2025-08-08,TLT,89.91,30248890
2025-08-08,LQD,128.43,8155171
2025-08-08,GLD,274.77,5551716
2025-08-08,VNQ,132.47,5242279
2025-08-11,SPY,607.01,49101849
2025-08-11,QQQ,620.89,72115532
2025-08-11,IWM,220.11,25812206
2025-08-11,EFA,139.37,11792445
2025-08-11,TLT,90.09,11156006
2025-08-11,LQD,128.93,15518586
2025-08-11,GLD,279.5,15477438
2025-08-11,VNQ,132.71,3178908
2025-08-12,SPY,598.87,80422275
2025-08-12,QQQ,607.69,81013157
2025-08-12,IWM,217.93,25963067
2025-08-12,EFA,139.29,31596622
2025-08-12,TLT,89.68,27404140
2025-08-12,LQD,128.06,14439396
2025-08-12,GLD,277.44,12259304
2025-08-12,VNQ,133.52,7698922
2025-08-13,SPY,588.36,88981574
2025-08-13,QQQ,594.94,31394349
2025-08-13,IWM,213.42,44874575
2025-08-13,EFA,137.8,8629634
2025-08-13,TLT,89.48,27095226
2025-08-13,LQD,127.66,15901282
2025-08-13,GLD,279.61,13443029
2025-08-13,VNQ,133.53,4275747
2025-08-14,SPY,595.46,89830369
2025-08-14,QQQ,599.88,55439689
2025-08-14,IWM,211.7,33125353
2025-08-14,EFA,139.35,14623650
2025-08-14,TLT,89.87,20049412
2025-08-14,LQD,128.13,12432236
2025-08-14,GLD,280.19,7629288
2025-08-14,VNQ,133.82,5637279
2025-08-15,SPY,590.52,100225634
2025-08-15,QQQ,589.15,42132166
2025-08-15,IWM,208.69,26326355
2025-08-15,EFA,136.06,18364879
2025-08-15,TLT,88.46,20450212
2025-08-15,LQD,127.28,15844269
2025-08-15,GLD,273.29,8770120
2025-08-15,VNQ,133.41,9432608
2025-08-18,SPY,586.71,90764670
2025-08-18,QQQ,579.86,86156367
2025-08-18,IWM,206.43,24062816
2025-08-18,EFA,133.36,35410845
2025-08-18,TLT,90.55,28099639
2025-08-18,LQD,126.83,13153358
2025-08-18,GLD,273.75,4614740
2025-08-18,VNQ,131.81,4992519
2025-08-19,SPY,582.92,79203470
2025-08-19,QQQ,577.39,67618062
2025-08-19,IWM,206.97,39983571
2025-08-19,EFA,130.61,22926130
2025-08-19,TLT,91.29,21703998
2025-08-19,LQD,126.01,22274608
2025-08-19,GLD,273.93,6269587
2025-08-19,VNQ,131.9,3939570
2025-08-20,SPY,585.99,121182600
2025-08-20,QQQ,582.32,34752972
2025-08-20,IWM,207.81,19639174
2025-08-20,EFA,130.3,11876476
2025-08-20,TLT,90.04,12126243
2025-08-20,LQD,125.97,17380974
2025-08-20,GLD,269.6,5621679
2025-08-20,VNQ,133.32,3684101
2025-08-21,SPY,582.18,116180948
2025-08-21,QQQ,573.17,82729854
2025-08-21,IWM,207.76,20543082
2025-08-21,EFA,130.03,33350820
2025-08-21,TLT,90.73,30014919
2025-08-21,LQD,126.85,11937010
2025-08-21,GLD,273.91,7066910
2025-08-21,VNQ,134.54,5433527
2025-08-22,SPY,577.47,100484995
2025-08-22,QQQ,569.29,121197656
2025-08-22,IWM,207.44,35481966
2025-08-22,EFA,130.92,23871561
2025-08-22,TLT,91.62,65899847
2025-08-22,LQD,127.78,23416722
2025-08-22,GLD,270.26,3712269
2025-08-22,VNQ,133.4,5600745
2025-08-25,SPY,584.43,61633154
2025-08-25,QQQ,579.51,25388867
2025-08-25,IWM,210.13,22227354
2025-08-25,EFA,129.49,18318039
2025-08-25,TLT,92.06,20219299
2025-08-25,LQD,128.2,15990175
2025-08-25,GLD,271.2,10172927
2025-08-25,VNQ,134.12,4538653
2025-08-26,SPY,588.05,84830398
2025-08-26,QQQ,590.8,41514074
2025-08-26,IWM,214.73,21995315
2025-08-26,EFA,129.83,9804018
2025-08-26,TLT,92.15,35234218
2025-08-26,LQD,128.29,15174996
2025-08-26,GLD,270.83,5745384
2025-08-26,VNQ,134.49,4159079
2025-08-27,SPY,598.69,125817311
2025-08-27,QQQ,607.53,69507076
2025-08-27,IWM,216.43,20004558
2025-08-27,EFA,132.46,19818091
2025-08-27,TLT,90.57,12846574
2025-08-27,LQD,127.98,11343979
2025-08-27,GLD,270.71,7325230
2025-08-27,VNQ,133.55,9725491
2025-08-28,SPY,601.83,39617996
2025-08-28,QQQ,602.46,30436975
2025-08-28,IWM,218.15,17190492
2025-08-28,EFA,135.97,17615351
2025-08-28,TLT,89.24,17200507
2025-08-28,LQD,128.34,15295112
2025-08-28,GLD,270.17,9032374
2025-08-28,VNQ,132.79,7025380
2025-08-29,SPY,599.63,63027326
2025-08-29,QQQ,597.69,53692529
2025-08-29,IWM,218.17,27505157
2025-08-29,EFA,135.17,46172603
2025-08-29,TLT,89.91,16444800
2025-08-29,LQD,128.89,17079689
2025-08-29,GLD,269.12,14863622
2025-08-29,VNQ,133.71,4777393
2025-09-01,SPY,607.35,79401332
2025-09-01,QQQ,605.63,43405357
2025-09-01,IWM,224.37,13931178
2025-09-01,EFA,135.94,15583770
2025-09-01,TLT,90.54,32089477
2025-09-01,LQD,129.53,8727360
2025-09-01,GLD,272.25,4754117
2025-09-01,VNQ,133.62,7029694
2025-09-02,SPY,610.02,124000603
2025-09-02,QQQ,615.52,54579976
2025-09-02,IWM,224.9,32074301
2025-09-02,EFA,136.43,16248420
2025-09-02,TLT,91.31,19126744
2025-09-02,LQD,130.49,13470841
2025-09-02,GLD,273.36,5602445
2025-09-02,VNQ,132.96,4986554
2025-09-03,SPY,612.26,59289182
2025-09-03,QQQ,612.57,30345192
2025-09-03,IWM,224.61,39216123
2025-09-03,EFA,134.12,21663126
2025-09-03,TLT,91.29,13957313
2025-09-03,LQD,130.38,19187652
2025-09-03,GLD,272.12,9835872
2025-09-03,VNQ,132.35,7086179
2025-09-04,SPY,609.95,114714493
2025-09-04,QQQ,608.85,61104836
2025-09-04,IWM,221.97,37024508
2025-09-04,EFA,134.45,13379199
2025-09-04,TLT,90.52,29284602
2025-09-04,LQD,129.76,12919787
2025-09-04,GLD,274.67,7761056
2025-09-04,VNQ,131.82,5310936
2025-09-05,SPY,601.68,80838413
2025-09-05,QQQ,587.54,29629357
2025-09-05,IWM,221.91,31314853
2025-09-05,EFA,132.25,10561704
2025-09-05,TLT,89.84,26376600
2025-09-05,LQD,129.02,21539190
2025-09-05,GLD,270.9,9015436
2025-09-05,VNQ,131.54,9918896
2025-09-08,SPY,606.61,88530365
2025-09-08,QQQ,592.93,51006833
2025-09-08,IWM,227.14,19914338
2025-09-08,EFA,134.58,14996890
2025-09-08,TLT,89.95,26987978
2025-09-08,LQD,130.25,10434132
2025-09-08,GLD,274.51,3987930
2025-09-08,VNQ,133.77,4218406
2025-09-09,SPY,604.38,70540479
2025-09-09,QQQ,591.45,45453773
2025-09-09,IWM,225.85,39642072
2025-09-09,EFA,133.19,18110758
2025-09-09,TLT,89.09,22630766
2025-09-09,LQD,129.05,14964907
2025-09-09,GLD,271.9,8810644
2025-09-09,VNQ,133.89,9584640
2025-09-10,SPY,609.5,112021937
2025-09-10,QQQ,600.93,44146356
2025-09-10,IWM,226.45,30008961
2025-09-10,EFA,133.4,36774344
2025-09-10,TLT,89.24,14313641
2025-09-10,LQD,129.7,12092641
2025-09-10,GLD,268.0,6691701
2025-09-10,VNQ,133.97,2454842
2025-09-11,SPY,605.84,49607102
2025-09-11,QQQ,595.17,48757462
2025-09-11,IWM,225.77,32752741
2025-09-11,EFA,132.1,26954819
2025-09-11,TLT,87.65,36702953
2025-09-11,LQD,129.58,38049244
2025-09-11,GLD,268.33,7641301
2025-09-11,VNQ,133.22,6084997
2025-09-12,SPY,596.14,143916620
2025-09-12,QQQ,591.72,41550700
2025-09-12,IWM,222.79,36925195
2025-09-12,EFA,131.44,12909092
2025-09-12,TLT,89.09,14111862
2025-09-12,LQD,129.69,17035424
2025-09-12,GLD,267.55,5333385
2025-09-12,VNQ,131.55,2955104
2025-09-15,SPY,593.64,80267741
2025-09-15,QQQ,581.14,32847241
2025-09-15,IWM,223.6,24535660
2025-09-15,EFA,130.95,26431910
2025-09-15,TLT,90.63,24149340
2025-09-15,LQD,130.69,17786399
2025-09-15,GLD,267.19,10765586
2025-09-15,VNQ,132.29,3017498
2025-09-16,SPY,591.53,89502140
2025-09-16,QQQ,576.57,53407889
2025-09-16,IWM,223.77,35624633
2025-09-16,EFA,131.9,20225218
2025-09-16,TLT,89.63,13892795
2025-09-16,LQD,130.3,12988323
2025-09-16,GLD,267.65,10873660
2025-09-16,VNQ,132.87,5661764
2025-09-17,SPY,594.09,64272176
2025-09-17,QQQ,574.17,32266761
2025-09-17,IWM,222.59,45839643
2025-09-17,EFA,133.17,11508145
2025-09-17,TLT,89.85,19733227
2025-09-17,LQD,130.2,17092173
2025-09-17,GLD,271.67,11173924
2025-09-17,VNQ,134.09,5695670
2025-09-18,SPY,603.21,52839580
2025-09-18,QQQ,595.87,47943561
2025-09-18,IWM,227.98,31735620
2025-09-18,EFA,133.85,21117771
2025-09-18,TLT,89.67,14641985
2025-09-18,LQD,130.39,13233496
2025-09-18,GLD,269.64,9011048
2025-09-18,VNQ,132.72,4948242
2025-09-19,SPY,597.38,72455139
2025-09-19,QQQ,592.57,91974791
2025-09-19,IWM,222.43,46827342
2025-09-19,EFA,133.08,27335909
2025-09-19,TLT,88.65,23113155
2025-09-19,LQD,130.37,20571786
2025-09-19,GLD,267.0,11392554
2025-09-19,VNQ,129.67,7536806
2025-09-22,SPY,601.06,67891142
2025-09-22,QQQ,596.35,49498287
2025-09-22,IWM,223.76,44024623
2025-09-22,EFA,132.45,10578539
2025-09-22,TLT,88.42,28274177
2025-09-22,LQD,130.64,30141705
2025-09-22,GLD,266.47,4539544
2025-09-22,VNQ,131.35,5879962
2025-09-23,SPY,608.48,106055180
2025-09-23,QQQ,601.59,59972802
2025-09-23,IWM,225.27,26856907
2025-09-23,EFA,135.44,14818117
2025-09-23,TLT,88.33,19453253
2025-09-23,LQD,131.24,11831857
2025-09-23,GLD,267.97,10449371
2025-09-23,VNQ,131.89,7473049
2025-09-24,SPY,596.67,65418348
2025-09-24,QQQ,587.19,57987072
2025-09-24,IWM,217.41,28860296
2025-09-24,EFA,132.89,15598807
2025-09-24,TLT,88.51,19609767
2025-09-24,LQD,130.58,9646820
2025-09-24,GLD,266.85,8001284
2025-09-24,VNQ,129.42,5244297
2025-09-25,SPY,597.36,89410287
2025-09-25,QQQ,583.9,40891694
2025-09-25,IWM,215.42,19694852
2025-09-25,EFA,133.0,18197797
2025-09-25,TLT,89.28,18861031
2025-09-25,LQD,131.57,9693167
2025-09-25,GLD,264.17,6258935
2025-09-25,VNQ,129.29,6468359
2025-09-26,SPY,606.03,104611743
2025-09-26,QQQ,598.33,30466851
2025-09-26,IWM,219.58,27454475
2025-09-26,EFA,134.09,9774395
2025-09-26,TLT,88.25,20901506
2025-09-26,LQD,131.64,21418407
2025-09-26,GLD,261.81,6230574
2025-09-26,VNQ,129.19,3618519
2025-09-29,SPY,604.04,101983122
2025-09-29,QQQ,586.61,59072257
2025-09-29,IWM,217.71,19670110
2025-09-29,EFA,134.28,22650529
2025-09-29,TLT,88.87,50814870
2025-09-29,LQD,132.1,9761646
2025-09-29,GLD,262.25,8698652
2025-09-29,VNQ,127.96,8187037
2025-09-30,SPY,607.96,35545773
2025-09-30,QQQ,586.12,72964862
2025-09-30,IWM,218.75,27659680
2025-09-30,EFA,135.4,12364999
2025-09-30,TLT,88.7,17226841
2025-09-30,LQD,131.79,10885769
2025-09-30,GLD,260.81,6942875
2025-09-30,VNQ,129.13,6822892
2025-10-01,SPY,620.48,149698559
2025-10-01,QQQ,601.92,68468315
2025-10-01,IWM,220.65,30092163
2025-10-01,EFA,138.15,12944343
2025-10-01,TLT,88.22,26892833
2025-10-01,LQD,133.41,22368388
2025-10-01,GLD,260.45,13290251
2025-10-01,VNQ,130.29,10004853
2025-10-02,SPY,616.16,90576213
2025-10-02,QQQ,604.32,56764938
2025-10-02,IWM,220.1,39390336
2025-10-02,EFA,136.53,18247405
2025-10-02,TLT,87.77,13177023
2025-10-02,LQD,132.39,16419802
2025-10-02,GLD,261.01,6532707
2025-10-02,VNQ,129.58,5611982
2025-10-03,SPY,614.87,45503027
2025-10-03,QQQ,598.16,63791756
2025-10-03,IWM,218.48,26205965
2025-10-03,EFA,136.03,10623225
2025-10-03,TLT,87.48,17909194
2025-10-03,LQD,131.55,14084054
2025-10-03,GLD,259.66,12913547
2025-10-03,VNQ,127.19,4747378
2025-10-06,SPY,613.03,103474457
2025-10-06,QQQ,592.7,34562821
2025-10-06,IWM,217.41,27985929
2025-10-06,EFA,134.65,20400297
2025-10-06,TLT,87.96,27733713
2025-10-06,LQD,132.52,13266355
2025-10-06,GLD,257.34,10685306
2025-10-06,VNQ,128.7,7227774
2025-10-07,SPY,626.13,71221946
2025-10-07,QQQ,608.39,55228413
2025-10-07,IWM,222.58,28877743
2025-10-07,EFA,136.1,28399737
2025-10-07,TLT,87.92,28307113
2025-10-07,LQD,133.54,17423754
2025-10-07,GLD,260.5,8540357
2025-10-07,VNQ,128.99,6437464
2025-10-08,SPY,628.72,85620578
2025-10-08,QQQ,612.99,64466678
2025-10-08,IWM,222.43,31496274
2025-10-08,EFA,136.99,10261096
2025-10-08,TLT,86.25,22423453
2025-10-08,LQD,132.06,20263903
2025-10-08,GLD,261.12,12662897
2025-10-08,VNQ,130.42,7117601
2025-10-09,SPY,618.6,82755713
2025-10-09,QQQ,604.33,45109009
2025-10-09,IWM,219.24,35813456
2025-10-09,EFA,134.39,32525540
2025-10-09,TLT,87.02,13355018
2025-10-09,LQD,132.15,15228966
2025-10-09,GLD,264.61,4782911
2025-10-09,VNQ,129.59,6673031
2025-10-10,SPY,616.04,187765853
2025-10-10,QQQ,598.65,39884336
2025-10-10,IWM,214.63,29088568
2025-10-10,EFA,133.25,15704323
2025-10-10,TLT,87.8,20458499
2025-10-10,LQD,132.1,16507607
2025-10-10,GLD,271.04,8410107
2025-10-10,VNQ,128.62,4441879
2025-10-13,SPY,625.36,46022507
2025-10-13,QQQ,604.7,42895665
2025-10-13,IWM,219.78,18281178
2025-10-13,EFA,134.08,15467380
2025-10-13,TLT,88.13,17390610
2025-10-13,LQD,132.79,12797706
2025-10-13,GLD,271.08,5319950
2025-10-13,VNQ,129.75,3467897
2025-10-14,SPY,627.47,90580292
2025-10-14,QQQ,607.67,53911735
2025-10-14,IWM,219.41,31604352
2025-10-14,EFA,134.35,18089231
2025-10-14,TLT,88.85,24763399
2025-10-14,LQD,133.0,18670162
2025-10-14,GLD,273.9,5909915
2025-10-14,VNQ,129.97,8464588
2025-10-15,SPY,648.09,151248909
2025-10-15,QQQ,637.69,40223621
2025-10-15,IWM,225.98,25916060
2025-10-15,EFA,136.71,28866537
2025-10-15,TLT,88.33,13137408
2025-10-15,LQD,134.63,12150336
2025-10-15,GLD,272.27,5436225
2025-10-15,VNQ,131.87,8645304
2025-10-16,SPY,653.16,55937390
2025-10-16,QQQ,653.78,56814827
2025-10-16,IWM,227.71,63060132
2025-10-16,EFA,137.33,18986541
2025-10-16,TLT,89.42,18782440
2025-10-16,LQD,135.27,21400679
2025-10-16,GLD,273.92,5476011
2025-10-16,VNQ,133.92,5067681
2025-10-17,SPY,653.74,51502352
2025-10-17,QQQ,659.27,66645559
2025-10-17,IWM,229.23,38096410
2025-10-17,EFA,136.65,19503034
2025-10-17,TLT,88.9,23610215
2025-10-17,LQD,135.17,14381243
2025-10-17,GLD,273.89,10238950
2025-10-17,VNQ,133.83,3929461
2025-10-20,SPY,655.97,86665960
2025-10-20,QQQ,659.0,87499699
2025-10-20,IWM,231.02,31035993
2025-10-20,EFA,136.76,34024187
2025-10-20,TLT,86.9,20915579
2025-10-20,LQD,134.05,13820174
2025-10-20,GLD,268.46,4855753
2025-10-20,VNQ,135.29,4936926
2025-10-21,SPY,653.63,70931046
2025-10-21,QQQ,656.28,36875822
2025-10-21,IWM,230.89,34863036
2025-10-21,EFA,134.7,30143179
2025-10-21,TLT,86.83,23261202
2025-10-21,LQD,134.09,18933495
2025-10-21,GLD,264.05,8307480
2025-10-21,VNQ,133.81,4940993
2025-10-22,SPY,645.22,65725525
2025-10-22,QQQ,646.57,30786092
2025-10-22,IWM,226.58,23275318
2025-10-22,EFA,133.0,21562557
2025-10-22,TLT,86.13,18343745
2025-10-22,LQD,132.86,9119560
2025-10-22,GLD,266.9,11852142
2025-10-22,VNQ,129.97,9519494
2025-10-23,SPY,650.38,53174632
2025-10-23,QQQ,659.08,45069172
2025-10-23,IWM,230.12,19578961
2025-10-23,EFA,134.01,29203582
2025-10-23,TLT,85.87,20472573
2025-10-23,LQD,133.04,7841664
2025-10-23,GLD,269.36,8546312
2025-10-23,VNQ,132.41,7676011
2025-10-24,SPY,650.16,77081616
2025-10-24,QQQ,656.44,101922256
2025-10-24,IWM,227.04,17826279
2025-10-24,EFA,132.98,14181300
2025-10-24,TLT,85.38,20539516
2025-10-24,LQD,131.69,13264463
2025-10-24,GLD,268.49,7842034
2025-10-24,VNQ,130.3,4248097
2025-10-27,SPY,653.54,114563670
2025-10-27,QQQ,671.33,44629405
2025-10-27,IWM,227.62,34369604
2025-10-27,EFA,131.7,28542792
2025-10-27,TLT,84.73,20768570
2025-10-27,LQD,131.64,16545619
2025-10-27,GLD,259.16,12164924
2025-10-27,VNQ,130.11,5002221
2025-10-28,SPY,659.95,75758906
2025-10-28,QQQ,673.58,44154717
2025-10-28,IWM,226.99,37221536
2025-10-28,EFA,132.43,23081492
2025-10-28,TLT,83.41,20971525
2025-10-28,LQD,130.56,26297693
2025-10-28,GLD,257.95,6252707
2025-10-28,VNQ,128.67,5969825
2025-10-29,SPY,658.28,88177535
2025-10-29,QQQ,665.27,34290347
2025-10-29,IWM,225.44,26081299
2025-10-29,EFA,131.37,24601347
2025-10-29,TLT,81.95,20064706
2025-10-29,LQD,129.72,8045919
2025-10-29,GLD,257.41,8767107
2025-10-29,VNQ,128.48,7079995
2025-10-30,SPY,651.87,63515180
2025-10-30,QQQ,654.18,78983686
2025-10-30,IWM,227.44,20852131
2025-10-30,EFA,129.85,24182720
2025-10-30,TLT,81.98,26180847
2025-10-30,LQD,128.87,15341698
2025-10-30,GLD,258.78,11901607
2025-10-30,VNQ,127.63,3730428
2025-10-31,SPY,653.1,102633325
2025-10-31,QQQ,658.98,55509157
2025-10-31,IWM,229.52,35017320
2025-10-31,EFA,130.46,18375103
2025-10-31,TLT,81.84,17202566
2025-10-31,LQD,129.15,12265259
2025-10-31,GLD,261.86,8298645
2025-10-31,VNQ,128.0,6844749
2025-11-03,SPY,653.78,85955414
2025-11-03,QQQ,659.64,33835579
2025-11-03,IWM,228.79,22046072
2025-11-03,EFA,131.25,23544869
2025-11-03,TLT,81.92,23581067
2025-11-03,LQD,128.52,14703659
2025-11-03,GLD,261.11,6125252
2025-11-03,VNQ,128.38,7949729
2025-11-04,SPY,644.13,84555470
2025-11-04,QQQ,650.03,40415088
2025-11-04,IWM,222.92,35725368
2025-11-04,EFA,130.37,15142034
2025-11-04,TLT,82.59,19101043
2025-11-04,LQD,127.88,16278987
2025-11-04,GLD,264.7,7154984
2025-11-04,VNQ,127.44,4952960
2025-11-05,SPY,645.07,47669312
2025-11-05,QQQ,649.8,50072879
2025-11-05,IWM,222.12,32722813
2025-11-05,EFA,130.02,23766826
2025-11-05,TLT,82.59,19775309
2025-11-05,LQD,128.21,25030455
2025-11-05,GLD,264.29,7766262
2025-11-05,VNQ,125.43,6019604
2025-11-06,SPY,637.42,87746685
2025-11-06,QQQ,633.08,66952367
2025-11-06,IWM,220.19,39017087
2025-11-06,EFA,129.27,14010167
2025-11-06,TLT,83.21,19887884
2025-11-06,LQD,128.51,19159103
2025-11-06,GLD,264.0,11418366
2025-11-06,VNQ,125.91,5136488
2025-11-07,SPY,639.09,91389651
2025-11-07,QQQ,641.85,54351417
2025-11-07,IWM,219.12,17662537
2025-11-07,EFA,131.19,30695995
2025-11-07,TLT,82.72,24113299
2025-11-07,LQD,128.95,14736450
2025-11-07,GLD,263.11,10575328
2025-11-07,VNQ,127.03,4398579
2025-11-10,SPY,641.88,61324829
2025-11-10,QQQ,641.81,88841740
2025-11-10,IWM,217.57,17070326
2025-11-10,EFA,133.12,10153116
2025-11-10,TLT,81.81,19623343
2025-11-10,LQD,128.32,12783459
2025-11-10,GLD,258.45,12979664
2025-11-10,VNQ,123.89,3023610
2025-11-11,SPY,646.62,41730602
2025-11-11,QQQ,646.18,58885908
2025-11-11,IWM,217.08,24707332
2025-11-11,EFA,134.96,11845940
2025-11-11,TLT,81.87,18979325
2025-11-11,LQD,128.51,16555511
2025-11-11,GLD,259.79,12159526
2025-11-11,VNQ,125.74,5395414
2025-11-12,SPY,635.32,74066734
2025-11-12,QQQ,624.58,38991056
2025-11-12,IWM,213.3,31468093
2025-11-12,EFA,132.93,12851346
2025-11-12,TLT,82.55,16700521
2025-11-12,LQD,129.58,16145648
2025-11-12,GLD,259.97,7714601
2025-11-12,VNQ,124.46,3543769
2025-11-13,SPY,632.54,56965847
2025-11-13,QQQ,625.33,73899121
2025-11-13,IWM,213.51,29951122
2025-11-13,EFA,133.17,30895307
2025-11-13,TLT,82.43,24664824
2025-11-13,LQD,129.34,14422061
2025-11-13,GLD,258.38,8463848
2025-11-13,VNQ,124.42,6529523
2025-11-14,SPY,629.51,96843158
2025-11-14,QQQ,625.77,56073574
2025-11-14,IWM,211.49,25051235
2025-11-14,EFA,132.37,25947298
2025-11-14,TLT,82.48,21117953
2025-11-14,LQD,128.38,25991987
2025-11-14,GLD,258.44,9679489
2025-11-14,VNQ,122.18,3906538
2025-11-17,SPY,633.25,120505204
2025-11-17,QQQ,628.91,52654074
2025-11-17,IWM,214.6,32339207
2025-11-17,EFA,133.48,19751540
2025-11-17,TLT,83.07,18366482
2025-11-17,LQD,129.48,19348777
2025-11-17,GLD,259.93,4227470
2025-11-17,VNQ,123.19,6732434
2025-11-18,SPY,643.43,109719146
2025-11-18,QQQ,639.59,46733221
2025-11-18,IWM,217.4,29106916
2025-11-18,EFA,135.14,26012296
2025-11-18,TLT,82.84,11402841
2025-11-18,LQD,129.91,15290122
2025-11-18,GLD,261.53,10072044
2025-11-18,VNQ,126.06,2229367
2025-11-19,SPY,645.87,53256158
2025-11-19,QQQ,648.58,41867809
2025-11-19,IWM,221.84,37467689
2025-11-19,EFA,135.66,15300169
2025-11-19,TLT,81.99,24618221
2025-11-19,LQD,129.11,10919208
2025-11-19,GLD,260.69,11902415
2025-11-19,VNQ,128.71,4266545
2025-11-20,SPY,631.97,53656932
2025-11-20,QQQ,634.65,70678451
2025-11-20,IWM,215.54,16975461
2025-11-20,EFA,133.04,33496673
2025-11-20,TLT,82.52,12171108
2025-11-20,LQD,128.58,11909680
2025-11-20,GLD,262.24,13103008
2025-11-20,VNQ,125.38,4237681
2025-11-21,SPY,636.5,106594717
2025-11-21,QQQ,647.73,41446546
2025-11-21,IWM,215.06,37251193
2025-11-21,EFA,135.3,13945869
2025-11-21,TLT,82.65,19065970
2025-11-21,LQD,128.86,15990976
2025-11-21,GLD,262.75,9299570
2025-11-21,VNQ,127.93,4357016
2025-11-24,SPY,634.14,96617494
2025-11-24,QQQ,643.36,39848191
2025-11-24,IWM,212.88,31352223
2025-11-24,EFA,134.02,32787392
2025-11-24,TLT,82.53,13917166
2025-11-24,LQD,127.96,16878119
2025-11-24,GLD,263.65,4711463
2025-11-24,VNQ,126.72,8966302
2025-11-25,SPY,630.72,57249459
2025-11-25,QQQ,651.45,57711826
2025-11-25,IWM,209.34,30292303
2025-11-25,EFA,134.21,11674615
2025-11-25,TLT,82.49,12371889
2025-11-25,LQD,127.24,16380025
2025-11-25,GLD,261.15,15229050
2025-11-25,VNQ,127.43,4365306
2025-11-26,SPY,622.17,72260024
2025-11-26,QQQ,637.52,49964825
2025-11-26,IWM,208.4,41397385
2025-11-26,EFA,133.27,25057082
2025-11-26,TLT,81.84,27929986
2025-11-26,LQD,126.02,15524436
2025-11-26,GLD,260.82,8402215
2025-11-26,VNQ,126.62,3709180
2025-11-27,SPY,616.82,58613094
2025-11-27,QQQ,631.38,38447410
2025-11-27,IWM,206.65,24426718
2025-11-27,EFA,132.65,15361579
2025-11-27,TLT,82.55,26750910
2025-11-27,LQD,126.14,15422068
2025-11-27,GLD,256.96,14498228
2025-11-27,VNQ,125.24,6713230
2025-11-28,SPY,626.61,46804074
2025-11-28,QQQ,637.9,25321231
2025-11-28,IWM,210.6,31156422
2025-11-28,EFA,135.05,29191255
2025-11-28,TLT,82.87,27323032
2025-11-28,LQD,126.28,16187444
2025-11-28,GLD,257.43,9646654
2025-11-28,VNQ,128.55,6697262
2025-12-01,SPY,623.11,36158859
2025-12-01,QQQ,645.75,50862421
2025-12-01,IWM,210.85,31446486
2025-12-01,EFA,135.04,29491690
2025-12-01,TLT,82.85,20417041
2025-12-01,LQD,125.19,11136713
2025-12-01,GLD,254.66,5943161
2025-12-01,VNQ,129.2,4366769
2025-12-02,SPY,628.9,49753852
2025-12-02,QQQ,649.04,78932008
2025-12-02,IWM,211.89,36299273
2025-12-02,EFA,136.58,21231989
2025-12-02,TLT,82.5,16212405
2025-12-02,LQD,125.84,19261720
2025-12-02,GLD,249.82,5524415
2025-12-02,VNQ,129.34,3491217
2025-12-03,SPY,631.6,136129009
2025-12-03,QQQ,653.09,60873824
2025-12-03,IWM,211.79,26225169
2025-12-03,EFA,137.32,17607097
2025-12-03,TLT,83.39,12910918
2025-12-03,LQD,126.3,13050113
2025-12-03,GLD,248.53,7007204
2025-12-03,VNQ,130.07,4684244
2025-12-04,SPY,637.01,125353653
2025-12-04,QQQ,656.8,87269179
2025-12-04,IWM,214.42,58019272
